transaction_id,product_id,warehouse_id,supplier_id,sale_date,quantity_sold,unit_price_sold,total_amount,customer_type
3721,20,5,11,2024-04-26,46,388.17,17855.91,Farmer
3722,26,9,11,2024-04-26,41,563.55,23105.48,Retailer
3723,21,1,9,2024-04-27,18,302.43,5443.77,Farmer
3724,2,1,1,2024-04-27,15,90.63,1359.42,Retailer
3725,16,2,5,2024-04-27,2,887.34,1774.67,Retailer
3726,17,10,6,2024-04-27,16,481.43,7702.93,Farmer
3727,1,4,8,2024-04-27,18,82.34,1482.07,Farmer
3728,3,2,1,2024-04-27,28,309.09,8654.39,Farmer
3729,30,6,13,2024-04-27,5,1210.71,6053.54,Retailer
3730,16,7,12,2024-04-27,39,879.48,34299.89,Farmer
3731,2,1,8,2024-04-27,42,86.57,3635.83,Cooperative
3732,7,5,1,2024-04-27,29,67.04,1944.07,Retailer
3733,21,10,11,2024-04-27,44,298.91,13151.95,Retailer
3734,17,2,2,2024-04-27,30,437.07,13112.21,Retailer
3735,20,8,3,2024-04-27,43,367.03,15782.4,Farmer
3736,5,3,8,2024-04-27,31,96.85,3002.21,Cooperative
3737,19,7,6,2024-04-27,27,336.01,9072.4,Wholesaler
3738,2,1,1,2024-04-27,20,98.42,1968.4,Farmer
3739,21,3,11,2024-04-27,40,290.43,11617.1,Farmer
3740,13,5,6,2024-04-27,13,280.69,3648.94,Farmer
3741,2,2,1,2024-04-27,46,91.88,4226.36,Farmer
3742,22,8,9,2024-04-27,36,407.58,14672.86,Farmer
3743,20,2,15,2024-04-28,16,395.41,6326.49,Farmer
3744,4,2,8,2024-04-28,18,75.32,1355.73,Farmer
3745,7,5,1,2024-04-28,26,68.16,1772.03,Cooperative
3746,22,9,15,2024-04-28,15,435.06,6525.94,Wholesaler
3747,25,10,3,2024-04-28,33,210.76,6955.15,Farmer
3748,24,10,9,2024-04-28,16,250.34,4005.51,Farmer
3749,20,3,11,2024-04-28,40,402.02,16080.62,Farmer
3750,21,7,9,2024-04-28,23,290.9,6690.74,Retailer
3751,18,6,5,2024-04-28,46,192.13,8837.83,Retailer
3752,35,4,7,2024-04-28,2,878.29,1756.59,Farmer
3753,25,9,15,2024-04-28,45,202.12,9095.43,Retailer
3754,4,7,8,2024-04-28,46,70.32,3234.56,Farmer
3755,21,2,9,2024-04-28,11,293.07,3223.76,Retailer
3756,24,9,11,2024-04-28,42,253.14,10631.84,Farmer
3757,26,9,3,2024-04-28,16,517.01,8272.14,Farmer
3758,16,6,14,2024-04-29,30,918.25,27547.38,Government
3759,7,2,1,2024-04-29,4,68.01,272.05,Farmer
3760,23,1,3,2024-04-29,47,624.39,29346.15,Cooperative
3761,19,1,5,2024-04-29,31,345.64,10714.95,Farmer
3762,4,1,1,2024-04-29,35,72.87,2550.49,Retailer
3763,4,4,1,2024-04-29,29,71.0,2058.88,Wholesaler
3764,24,8,11,2024-04-29,42,257.97,10834.94,Farmer
3765,24,2,3,2024-04-29,36,256.32,9227.68,Farmer
3766,24,2,15,2024-04-29,44,243.54,10715.83,Cooperative
3767,22,2,3,2024-04-29,9,454.81,4093.3,Farmer
3768,25,7,9,2024-04-29,8,189.97,1519.79,Retailer
3769,7,3,1,2024-04-29,31,66.25,2053.66,Farmer
3770,18,10,12,2024-04-29,50,193.56,9678.03,Cooperative
3771,5,3,1,2024-04-29,14,96.13,1345.82,Farmer
3772,30,8,13,2024-04-29,1,1263.71,1263.71,Cooperative
3773,4,8,8,2024-04-29,35,72.45,2535.88,Cooperative
3774,25,1,15,2024-04-29,46,189.76,8728.94,Farmer
3775,34,7,13,2024-04-29,4,192.69,770.74,Government
3776,1,7,8,2024-04-29,38,84.56,3213.44,Retailer
3777,25,1,3,2024-04-29,3,198.98,596.95,Government
3778,13,5,14,2024-04-29,26,291.53,7579.78,Cooperative
3779,20,2,15,2024-04-29,2,375.58,751.16,Government
3780,25,1,11,2024-04-29,9,206.28,1856.56,Cooperative
3781,4,7,8,2024-04-30,31,74.28,2302.7,Farmer
3782,22,5,3,2024-04-30,12,427.77,5133.21,Retailer
3783,1,4,8,2024-04-30,40,93.48,3739.06,Retailer
3784,4,10,8,2024-04-30,41,78.82,3231.45,Retailer
3785,19,3,5,2024-04-30,34,332.84,11316.73,Retailer
3786,19,1,6,2024-04-30,5,349.83,1749.14,Retailer
3787,17,8,14,2024-04-30,31,470.55,14586.98,Farmer
3788,18,9,12,2024-04-30,29,201.02,5829.62,Cooperative
3789,2,1,8,2024-04-30,11,87.39,961.28,Farmer
3790,16,2,2,2024-04-30,9,949.86,8548.73,Farmer
3791,6,4,1,2024-04-30,47,106.72,5015.98,Retailer
3792,19,2,5,2024-04-30,13,339.69,4416.0,Farmer
3793,19,1,2,2024-04-30,38,309.74,11770.3,Retailer
3794,20,3,11,2024-04-30,16,369.65,5914.35,Cooperative
3795,13,10,2,2024-05-01,22,286.46,6302.06,Cooperative
3796,17,10,5,2024-05-01,42,460.18,19327.58,Farmer
3797,14,6,2,2024-05-01,41,1425.58,58448.71,Retailer
3798,18,8,6,2024-05-01,30,197.14,5914.15,Cooperative
3799,2,10,1,2024-05-01,45,88.69,3991.05,Retailer
3800,29,5,11,2024-05-01,17,467.14,7941.43,Farmer
3801,19,4,5,2024-05-01,50,325.4,16270.02,Farmer
3802,20,9,15,2024-05-01,15,408.19,6122.92,Farmer
3803,16,4,2,2024-05-01,29,940.03,27260.92,Government
3804,21,1,11,2024-05-01,26,293.92,7641.89,Farmer
3805,25,1,9,2024-05-01,31,205.47,6369.49,Cooperative
3806,20,7,15,2024-05-01,23,380.28,8746.33,Farmer
3807,29,1,11,2024-05-01,32,507.78,16248.99,Wholesaler
3808,18,4,14,2024-05-01,47,189.86,8923.58,Farmer
3809,4,2,8,2024-05-01,46,70.55,3245.32,Cooperative
3810,24,2,3,2024-05-01,18,266.42,4795.6,Cooperative
3811,7,1,1,2024-05-01,27,63.25,1707.86,Farmer
3812,25,8,15,2024-05-01,1,198.05,198.05,Farmer
3813,3,2,1,2024-05-01,45,346.98,15614.28,Farmer
3814,18,4,5,2024-05-01,27,193.97,5237.16,Government
3815,24,9,11,2024-05-01,26,253.23,6583.89,Wholesaler
3816,4,10,8,2024-05-01,4,77.22,308.88,Farmer
3817,25,2,3,2024-05-02,48,193.91,9307.69,Cooperative
3818,30,6,7,2024-05-02,3,1168.81,3506.43,Farmer
3819,26,2,3,2024-05-02,50,512.74,25636.77,Farmer
3820,18,8,2,2024-05-02,17,189.7,3224.94,Retailer
3821,29,7,11,2024-05-02,20,470.12,9402.35,Farmer
3822,13,9,2,2024-05-02,16,261.66,4186.55,Farmer
3823,35,7,7,2024-05-02,3,889.42,2668.27,Farmer
3824,13,1,5,2024-05-02,1,274.38,274.38,Farmer
3825,20,7,15,2024-05-02,10,378.97,3789.7,Retailer
3826,17,1,2,2024-05-02,39,470.11,18334.38,Government
3827,13,3,12,2024-05-02,33,261.65,8634.61,Government
3828,13,6,6,2024-05-02,34,254.09,8639.14,Government
3829,13,5,5,2024-05-02,17,275.7,4686.89,Cooperative
3830,13,10,6,2024-05-02,46,283.88,13058.55,Retailer
3831,29,5,11,2024-05-02,49,496.52,24329.51,Farmer
3832,29,9,11,2024-05-02,45,474.66,21359.61,Farmer
3833,1,10,1,2024-05-02,20,89.95,1799.01,Government
3834,18,4,6,2024-05-02,37,185.82,6875.18,Farmer
3835,21,9,9,2024-05-02,47,278.4,13084.75,Farmer
3836,18,9,12,2024-05-02,44,193.77,8525.92,Farmer
3837,18,10,5,2024-05-02,30,178.01,5340.16,Farmer
3838,21,9,9,2024-05-02,2,284.2,568.39,Cooperative
3839,25,7,3,2024-05-02,38,198.88,7557.41,Farmer
3840,4,10,1,2024-05-02,45,69.55,3129.67,Retailer
3841,16,3,6,2024-05-02,15,923.52,13852.81,Government
3842,22,1,3,2024-05-02,49,417.31,20448.12,Farmer
3843,20,1,9,2024-05-02,43,412.4,17733.36,Farmer
3844,26,10,11,2024-05-02,6,542.98,3257.91,Cooperative
3845,7,2,1,2024-05-02,12,64.3,771.57,Retailer
3846,13,9,5,2024-05-02,3,256.35,769.04,Farmer
3847,16,8,6,2024-05-02,24,874.58,20989.93,Farmer
3848,29,9,9,2024-05-03,37,499.72,18489.61,Farmer
3849,17,7,2,2024-05-03,44,473.64,20840.28,Retailer
3850,23,9,11,2024-05-03,25,639.85,15996.31,Wholesaler
3851,23,2,15,2024-05-03,37,596.92,22085.93,Farmer
3852,23,3,3,2024-05-03,8,593.21,4745.71,Retailer
3853,22,3,15,2024-05-03,37,422.83,15644.81,Retailer
3854,2,5,1,2024-05-03,46,96.08,4419.8,Cooperative
3855,15,4,2,2024-05-03,50,1527.97,76398.27,Cooperative
3856,2,1,1,2024-05-03,44,93.67,4121.35,Government
3857,25,5,9,2024-05-03,5,189.59,947.95,Retailer
3858,24,9,9,2024-05-03,11,249.42,2743.62,Cooperative
3859,20,2,3,2024-05-03,3,415.88,1247.63,Retailer
3860,34,6,10,2024-05-03,1,182.26,182.26,Farmer
3861,4,3,8,2024-05-03,8,74.31,594.49,Cooperative
3862,24,10,15,2024-05-03,39,267.39,10428.24,Government
3863,35,2,7,2024-05-03,5,903.98,4519.92,Retailer
3864,17,2,5,2024-05-03,47,490.14,23036.64,Farmer
3865,25,2,11,2024-05-03,5,195.06,975.28,Retailer
3866,4,2,1,2024-05-03,23,73.36,1687.22,Retailer
3867,13,5,5,2024-05-03,2,260.84,521.68,Farmer
3868,20,7,15,2024-05-03,36,369.95,13318.12,Cooperative
3869,19,10,12,2024-05-03,6,327.54,1965.25,Farmer
3870,4,5,1,2024-05-03,48,76.25,3660.19,Farmer
3871,7,8,8,2024-05-03,3,69.24,207.72,Retailer
3872,16,5,2,2024-05-03,25,857.8,21444.92,Cooperative
3873,4,2,1,2024-05-04,4,70.16,280.64,Government
3874,24,9,3,2024-05-04,9,248.69,2238.24,Farmer
3875,21,2,11,2024-05-04,13,294.06,3822.8,Cooperative
3876,20,3,3,2024-05-04,40,403.79,16151.58,Retailer
3877,20,3,9,2024-05-04,21,367.81,7723.98,Farmer
3878,2,10,8,2024-05-04,16,91.53,1464.49,Wholesaler
3879,16,4,5,2024-05-04,26,936.97,24361.34,Farmer
3880,7,5,8,2024-05-04,2,70.96,141.91,Farmer
3881,15,5,2,2024-05-04,9,1401.37,12612.3,Cooperative
3882,18,9,5,2024-05-04,21,196.77,4132.07,Farmer
3883,18,8,14,2024-05-04,22,191.72,4217.94,Retailer
3884,23,5,15,2024-05-04,49,638.5,31286.65,Retailer
3885,23,5,9,2024-05-04,2,598.64,1197.28,Farmer
3886,18,6,12,2024-05-04,44,188.37,8288.18,Retailer
3887,20,2,3,2024-05-04,49,391.72,19194.48,Farmer
3888,5,2,1,2024-05-04,9,91.8,826.17,Retailer
3889,4,7,1,2024-05-04,23,78.5,1805.51,Farmer
3890,7,7,8,2024-05-04,12,67.55,810.64,Cooperative
3891,4,10,1,2024-05-05,14,73.34,1026.71,Cooperative
3892,26,10,9,2024-05-05,34,502.18,17073.96,Cooperative
3893,17,5,2,2024-05-05,9,454.7,4092.29,Retailer
3894,4,5,8,2024-05-05,45,77.38,3482.3,Farmer
3895,4,5,1,2024-05-05,5,74.79,373.96,Farmer
3896,13,5,12,2024-05-05,14,265.91,3722.67,Retailer
3897,21,9,15,2024-05-05,36,293.9,10580.32,Government
3898,26,1,9,2024-05-05,35,548.41,19194.19,Cooperative
3899,21,5,11,2024-05-05,32,275.35,8811.11,Retailer
3900,7,3,8,2024-05-05,12,68.62,823.45,Retailer
3901,4,1,8,2024-05-05,31,73.68,2284.15,Farmer
3902,16,4,14,2024-05-05,32,947.43,30317.88,Wholesaler
3903,3,2,1,2024-05-05,30,341.07,10232.17,Farmer
3904,18,8,12,2024-05-05,25,197.23,4930.66,Farmer
3905,13,10,5,2024-05-05,49,255.14,12501.64,Government
3906,25,5,15,2024-05-05,23,200.72,4616.48,Farmer
3907,7,3,8,2024-05-05,12,68.57,822.85,Cooperative
3908,23,10,3,2024-05-05,19,611.98,11627.69,Retailer
3909,19,7,6,2024-05-05,46,339.73,15627.44,Retailer
3910,6,5,1,2024-05-05,10,106.68,1066.81,Retailer
3911,3,2,8,2024-05-05,21,317.99,6677.78,Wholesaler
3912,16,2,12,2024-05-05,28,946.79,26510.04,Retailer
3913,24,9,9,2024-05-05,13,257.92,3352.94,Cooperative
3914,16,2,14,2024-05-05,12,966.04,11592.46,Retailer
3915,24,3,9,2024-05-05,29,240.83,6984.16,Retailer
3916,23,5,11,2024-05-05,49,608.18,29801.02,Retailer
3917,24,9,11,2024-05-05,24,246.04,5904.99,Retailer
3918,3,10,8,2024-05-05,33,317.75,10485.8,Farmer
3919,5,2,8,2024-05-05,49,93.15,4564.48,Farmer
3920,17,7,2,2024-05-05,31,471.89,14628.49,Farmer
3921,16,6,12,2024-05-05,50,913.47,45673.52,Farmer
3922,23,2,15,2024-05-05,38,676.72,25715.52,Retailer
3923,18,3,14,2024-05-05,11,199.4,2193.43,Retailer
3924,15,4,5,2024-05-06,16,1384.89,22158.3,Farmer
3925,30,8,7,2024-05-06,2,1221.98,2443.96,Farmer
3926,1,4,8,2024-05-06,48,86.36,4145.12,Farmer
3927,34,10,10,2024-05-06,5,181.71,908.55,Farmer
3928,22,10,3,2024-05-06,7,428.43,2999.03,Retailer
3929,3,10,1,2024-05-06,6,334.75,2008.47,Farmer
3930,24,7,11,2024-05-06,38,258.92,9838.96,Cooperative
3931,6,5,1,2024-05-06,37,119.65,4426.87,Cooperative
3932,18,5,5,2024-05-06,36,187.09,6735.11,Farmer
3933,24,2,11,2024-05-06,15,266.76,4001.34,Farmer
3934,34,7,13,2024-05-06,5,190.03,950.17,Retailer
3935,26,7,3,2024-05-06,24,506.86,12164.57,Farmer
3936,16,2,6,2024-05-06,25,877.25,21931.28,Retailer
3937,19,4,14,2024-05-06,37,318.1,11769.81,Cooperative
3938,7,1,1,2024-05-06,25,65.99,1649.83,Retailer
3939,5,2,1,2024-05-06,22,101.66,2236.57,Farmer
3940,29,7,6,2024-05-06,26,474.7,12342.1,Farmer
3941,19,7,12,2024-05-06,41,339.73,13928.95,Retailer
3942,18,6,5,2024-05-06,1,180.21,180.21,Retailer
3943,18,2,14,2024-05-06,38,176.54,6708.61,Farmer
3944,13,5,14,2024-05-06,41,290.54,11912.28,Retailer
3945,15,2,2,2024-05-06,1,1511.54,1511.54,Cooperative
3946,30,6,10,2024-05-06,2,1153.55,2307.09,Farmer
3947,19,6,5,2024-05-06,49,320.73,15715.76,Cooperative
3948,17,2,14,2024-05-06,12,467.6,5611.18,Retailer
3949,22,10,9,2024-05-07,43,407.19,17509.25,Farmer
3950,4,5,8,2024-05-07,2,70.92,141.83,Retailer
3951,13,6,2,2024-05-07,26,259.94,6758.42,Farmer
3952,4,3,8,2024-05-07,19,70.13,1332.51,Government
3953,3,2,8,2024-05-07,44,327.97,14430.53,Farmer
3954,19,3,5,2024-05-07,9,310.9,2798.12,Cooperative
3955,4,2,8,2024-05-07,48,73.63,3534.34,Cooperative
3956,17,7,14,2024-05-07,48,478.3,22958.32,Retailer
3957,30,8,10,2024-05-07,4,1150.4,4601.6,Retailer
3958,18,7,6,2024-05-07,4,191.35,765.41,Farmer
3959,13,8,12,2024-05-07,25,262.97,6574.36,Farmer
3960,35,4,7,2024-05-07,5,934.76,4673.8,Retailer
3961,13,4,14,2024-05-07,29,257.01,7453.31,Farmer
3962,4,10,1,2024-05-07,7,71.15,498.02,Farmer
3963,20,2,9,2024-05-07,7,361.59,2531.11,Retailer
3964,17,10,14,2024-05-07,24,432.88,10389.1,Retailer
3965,25,2,11,2024-05-07,14,186.48,2610.72,Farmer
3966,35,2,7,2024-05-08,5,877.47,4387.33,Wholesaler
3967,13,6,12,2024-05-08,31,283.41,8785.8,Wholesaler
3968,24,9,3,2024-05-08,26,249.67,6491.51,Farmer
3969,21,10,11,2024-05-08,6,291.56,1749.39,Farmer
3970,25,9,9,2024-05-08,23,192.19,4420.35,Wholesaler
3971,34,8,13,2024-05-08,1,196.77,196.77,Farmer
3972,22,1,11,2024-05-08,49,444.17,21764.35,Cooperative
3973,26,8,3,2024-05-08,6,562.16,3372.96,Retailer
3974,4,8,8,2024-05-08,11,77.95,857.48,Government
3975,17,10,14,2024-05-08,35,476.98,16694.32,Cooperative
3976,34,6,10,2024-05-08,2,184.34,368.68,Farmer
3977,22,9,11,2024-05-08,11,435.07,4785.76,Cooperative
3978,18,5,6,2024-05-08,49,176.4,8643.58,Retailer
3979,24,8,3,2024-05-08,49,262.61,12867.78,Farmer
3980,18,6,14,2024-05-08,12,180.29,2163.46,Cooperative
3981,17,10,5,2024-05-08,15,465.93,6988.96,Government
3982,22,3,9,2024-05-08,2,439.44,878.88,Cooperative
3983,1,10,1,2024-05-08,18,83.5,1502.97,Farmer
3984,13,10,14,2024-05-08,26,289.13,7517.27,Government
3985,14,6,12,2024-05-09,48,1332.48,63958.82,Farmer
3986,13,9,2,2024-05-09,8,262.96,2103.66,Farmer
3987,23,7,11,2024-05-09,7,617.89,4325.2,Retailer
3988,13,2,5,2024-05-09,5,290.38,1451.88,Farmer
3989,16,8,2,2024-05-09,12,903.3,10839.55,Farmer
3990,22,5,11,2024-05-09,24,449.19,10780.46,Cooperative
3991,22,5,3,2024-05-09,29,452.65,13126.8,Farmer
3992,22,9,9,2024-05-09,15,454.11,6811.62,Government
3993,23,9,11,2024-05-09,2,613.7,1227.41,Farmer
3994,7,1,8,2024-05-09,36,69.75,2510.85,Farmer
3995,35,2,10,2024-05-09,1,901.45,901.45,Cooperative
3996,1,4,8,2024-05-09,11,89.54,984.99,Farmer
3997,25,9,3,2024-05-09,47,193.08,9074.73,Retailer
3998,15,5,6,2024-05-09,12,1494.17,17930.08,Farmer
3999,18,1,5,2024-05-09,45,177.9,8005.53,Cooperative
4000,21,7,11,2024-05-09,17,300.51,5108.59,Retailer
4001,17,2,6,2024-05-09,22,428.91,9435.93,Government
4002,21,2,11,2024-05-09,14,301.92,4226.9,Farmer
4003,15,4,2,2024-05-09,44,1560.56,68664.69,Farmer
4004,17,7,12,2024-05-09,36,436.8,15724.78,Farmer
4005,13,7,5,2024-05-09,2,258.31,516.63,Cooperative
4006,30,6,7,2024-05-09,3,1225.22,3675.66,Retailer
4007,34,6,10,2024-05-10,1,179.44,179.44,Farmer
4008,3,10,1,2024-05-10,47,349.76,16438.93,Farmer
4009,30,8,7,2024-05-10,1,1245.61,1245.61,Farmer
4010,23,7,9,2024-05-10,26,629.62,16370.2,Farmer
4011,24,7,11,2024-05-10,24,253.49,6083.73,Farmer
4012,26,1,9,2024-05-10,16,560.91,8974.53,Cooperative
4013,20,9,15,2024-05-10,3,410.63,1231.88,Farmer
4014,7,10,1,2024-05-10,14,67.74,948.31,Government
4015,18,9,5,2024-05-10,19,196.78,3738.73,Cooperative
4016,13,5,12,2024-05-10,27,268.37,7245.96,Farmer
4017,17,1,5,2024-05-10,34,482.09,16390.9,Farmer
4018,26,7,15,2024-05-10,31,504.68,15645.09,Cooperative
4019,21,3,3,2024-05-10,49,292.72,14343.39,Wholesaler
4020,15,5,5,2024-05-10,1,1455.63,1455.63,Farmer
4021,18,6,5,2024-05-10,6,185.17,1111.04,Farmer
4022,14,6,6,2024-05-10,17,1438.68,24457.6,Retailer
4023,13,7,5,2024-05-10,2,260.11,520.22,Retailer
4024,17,7,5,2024-05-10,31,447.98,13887.4,Farmer
4025,24,10,3,2024-05-10,45,267.94,12057.11,Retailer
4026,21,8,15,2024-05-10,4,281.53,1126.11,Retailer
4027,13,2,6,2024-05-10,2,277.38,554.76,Cooperative
4028,23,9,11,2024-05-11,1,603.22,603.22,Farmer
4029,3,7,1,2024-05-11,14,308.16,4314.25,Farmer
4030,35,7,10,2024-05-11,2,820.82,1641.64,Wholesaler
4031,17,5,2,2024-05-11,26,431.26,11212.67,Farmer
4032,2,2,8,2024-05-11,42,88.96,3736.4,Farmer
4033,13,10,2,2024-05-11,27,284.46,7680.35,Farmer
4034,2,5,1,2024-05-11,24,95.78,2298.68,Farmer
4035,6,8,1,2024-05-11,16,116.67,1866.73,Farmer
4036,30,2,10,2024-05-11,2,1241.38,2482.75,Farmer
4037,25,10,15,2024-05-11,10,208.32,2083.17,Retailer
4038,13,7,14,2024-05-11,15,273.98,4109.71,Government
4039,35,2,10,2024-05-11,2,896.72,1793.45,Farmer
4040,13,10,14,2024-05-11,10,284.49,2844.95,Wholesaler
4041,13,7,12,2024-05-11,32,272.53,8721.06,Retailer
4042,17,8,2,2024-05-11,30,428.67,12859.97,Retailer
4043,1,8,1,2024-05-11,29,87.43,2535.52,Farmer
4044,26,10,11,2024-05-11,11,537.76,5915.37,Cooperative
4045,24,8,9,2024-05-11,44,247.05,10870.12,Farmer
4046,17,1,5,2024-05-11,44,446.81,19659.69,Cooperative
4047,19,10,5,2024-05-11,46,344.61,15851.91,Retailer
4048,19,10,14,2024-05-11,2,333.86,667.72,Government
4049,15,5,5,2024-05-11,43,1560.06,67082.59,Farmer
4050,24,10,11,2024-05-11,8,236.09,1888.71,Cooperative
4051,19,7,14,2024-05-11,30,331.52,9945.62,Farmer
4052,6,4,8,2024-05-11,36,109.36,3937.06,Farmer
4053,26,10,11,2024-05-11,30,539.01,16170.4,Farmer
4054,19,9,2,2024-05-11,2,345.82,691.65,Cooperative
4055,18,10,6,2024-05-11,17,178.31,3031.35,Retailer
4056,16,4,14,2024-05-12,7,865.11,6055.76,Retailer
4057,21,5,11,2024-05-12,23,311.44,7163.01,Farmer
4058,18,6,12,2024-05-12,33,186.1,6141.16,Cooperative
4059,5,2,1,2024-05-12,45,103.78,4669.95,Farmer
4060,18,4,6,2024-05-12,45,182.91,8230.83,Retailer
4061,21,7,9,2024-05-12,14,274.75,3846.45,Retailer
4062,22,2,15,2024-05-12,18,420.12,7562.11,Farmer
4063,23,5,15,2024-05-12,19,660.59,12551.15,Retailer
4064,30,6,7,2024-05-12,3,1251.98,3755.95,Retailer
4065,19,2,5,2024-05-12,31,320.25,9927.87,Farmer
4066,15,4,5,2024-05-12,21,1404.26,29489.51,Retailer
4067,26,2,3,2024-05-12,45,544.92,24521.32,Wholesaler
4068,20,2,11,2024-05-12,8,385.05,3080.39,Retailer
4069,23,3,15,2024-05-12,44,601.79,26478.77,Farmer
4070,35,4,10,2024-05-12,1,929.69,929.69,Farmer
4071,4,1,8,2024-05-12,3,71.24,213.73,Farmer
4072,7,2,1,2024-05-12,25,68.37,1709.13,Farmer
4073,20,7,11,2024-05-12,11,367.57,4043.26,Farmer
4074,34,8,7,2024-05-12,3,191.01,573.03,Cooperative
4075,22,5,11,2024-05-12,35,426.86,14940.05,Government
4076,7,10,1,2024-05-13,49,69.22,3391.95,Farmer
4077,29,1,9,2024-05-13,43,524.6,22557.6,Retailer
4078,6,5,8,2024-05-13,23,107.08,2462.74,Farmer
4079,1,1,8,2024-05-13,1,89.96,89.96,Government
4080,13,10,6,2024-05-13,34,285.47,9706.12,Wholesaler
4081,20,10,9,2024-05-13,26,395.3,10277.89,Government
4082,26,1,11,2024-05-13,7,513.33,3593.32,Wholesaler
4083,20,3,9,2024-05-13,40,370.44,14817.67,Government
4084,20,7,9,2024-05-13,19,370.29,7035.42,Farmer
4085,21,9,9,2024-05-13,12,301.11,3613.34,Farmer
4086,2,10,8,2024-05-13,9,92.43,831.86,Retailer
4087,16,3,5,2024-05-13,36,906.45,32632.05,Government
4088,14,9,6,2024-05-13,21,1311.8,27547.84,Cooperative
4089,1,7,8,2024-05-13,20,83.29,1665.8,Government
4090,7,2,8,2024-05-14,26,66.39,1726.22,Cooperative
4091,26,5,15,2024-05-14,16,516.54,8264.64,Retailer
4092,23,5,9,2024-05-14,22,657.8,14471.56,Cooperative
4093,16,6,2,2024-05-14,7,866.59,6066.1,Government
4094,26,10,11,2024-05-14,1,566.25,566.25,Government
4095,18,6,2,2024-05-14,6,185.36,1112.16,Retailer
4096,34,10,13,2024-05-14,5,177.26,886.3,Retailer
4097,24,10,9,2024-05-14,2,258.29,516.58,Farmer
4098,26,8,11,2024-05-14,8,521.8,4174.4,Cooperative
4099,24,10,9,2024-05-14,45,268.5,12082.54,Cooperative
4100,19,4,5,2024-05-14,29,346.69,10053.98,Retailer
4101,19,4,6,2024-05-14,15,326.12,4891.78,Farmer
4102,7,3,8,2024-05-14,37,63.04,2332.3,Farmer
4103,34,4,7,2024-05-14,3,183.07,549.2,Retailer
4104,2,3,1,2024-05-14,8,89.11,712.89,Farmer
4105,4,4,1,2024-05-14,46,78.52,3612.15,Farmer
4106,30,8,10,2024-05-14,4,1267.92,5071.69,Farmer
4107,21,5,9,2024-05-14,39,307.19,11980.41,Retailer
4108,16,8,12,2024-05-14,19,872.69,16581.16,Farmer
4109,25,2,9,2024-05-14,43,206.32,8871.58,Retailer
4110,23,10,15,2024-05-14,48,658.16,31591.7,Farmer
4111,13,5,12,2024-05-14,33,278.53,9191.36,Retailer
4112,1,7,1,2024-05-14,19,89.39,1698.4,Farmer
4113,23,7,3,2024-05-14,46,610.31,28074.47,Wholesaler
4114,21,9,11,2024-05-14,42,311.08,13065.17,Cooperative
4115,13,8,5,2024-05-15,47,287.04,13490.83,Cooperative
4116,13,10,5,2024-05-15,22,265.13,5832.96,Farmer
4117,4,7,1,2024-05-15,34,72.26,2456.85,Wholesaler
4118,16,6,6,2024-05-15,10,941.43,9414.29,Retailer
4119,19,5,14,2024-05-15,30,351.2,10536.05,Farmer
4120,22,1,11,2024-05-15,25,418.39,10459.67,Government
4121,26,8,15,2024-05-15,13,494.75,6431.78,Farmer
4122,35,4,7,2024-05-15,3,808.13,2424.39,Farmer
4123,22,3,3,2024-05-15,10,424.07,4240.74,Retailer
4124,22,10,9,2024-05-15,25,457.15,11428.87,Retailer
4125,23,7,11,2024-05-15,2,591.98,1183.97,Farmer
4126,3,10,1,2024-05-15,24,322.38,7737.19,Farmer
4127,30,8,13,2024-05-15,2,1243.99,2487.98,Farmer
4128,15,4,2,2024-05-15,12,1583.05,18996.61,Wholesaler
4129,29,7,11,2024-05-15,8,473.33,3786.64,Retailer
4130,7,1,8,2024-05-15,9,63.59,572.27,Cooperative
4131,18,8,2,2024-05-15,21,184.15,3867.07,Farmer
4132,21,7,9,2024-05-15,40,279.14,11165.62,Farmer
4133,24,2,11,2024-05-15,12,251.24,3014.87,Government
4134,13,8,2,2024-05-15,33,289.57,9555.79,Retailer
4135,16,6,2,2024-05-15,8,892.58,7140.65,Retailer
4136,4,2,8,2024-05-15,38,74.35,2825.47,Farmer
4137,20,10,9,2024-05-16,36,395.01,14220.51,Farmer
4138,6,5,1,2024-05-16,12,112.56,1350.68,Retailer
4139,16,5,12,2024-05-16,6,921.95,5531.73,Farmer
4140,26,2,3,2024-05-16,46,542.06,24934.66,Wholesaler
4141,20,1,3,2024-05-16,13,406.71,5287.24,Retailer
4142,34,8,7,2024-05-16,2,181.58,363.15,Farmer
4143,25,5,11,2024-05-16,21,194.06,4075.36,Farmer
4144,25,8,11,2024-05-16,40,203.09,8123.65,Farmer
4145,15,4,2,2024-05-16,18,1528.39,27510.94,Cooperative
4146,5,2,1,2024-05-16,50,95.68,4784.13,Farmer
4147,30,6,10,2024-05-16,3,1181.78,3545.34,Farmer
4148,22,7,9,2024-05-16,13,432.97,5628.66,Farmer
4149,20,9,9,2024-05-16,5,416.34,2081.7,Retailer
4150,16,7,12,2024-05-16,5,870.28,4351.39,Wholesaler
4151,23,5,11,2024-05-16,22,610.2,13424.44,Retailer
4152,1,5,1,2024-05-16,24,87.82,2107.69,Cooperative
4153,35,2,7,2024-05-16,3,925.83,2777.5,Farmer
4154,18,4,6,2024-05-16,14,183.09,2563.26,Retailer
4155,13,5,12,2024-05-16,46,291.93,13428.68,Farmer
